Player_ID,Summoner_ID,Summoner_Name,Rank,LeaguePoints,Wins,Losses,Win_rate (%)
1fsX5PbnTvKhJOI2lAA13RlPhvZQPIpn20kfOPFQmiBLME9hdsTqT0-O1vz844rXexuieO5YXtQ5Tw,vTiUyklOz4d7MjpT-BUbRIwDs7baEn5kpqKJn4wCHe3d8AgrWb2wR8CjAw,지지하하닝닝,GrandMaster,216,36,28,56.25
03b0C3LuLUmKoc76vsn_oJJYHoX9VfVpRH0oxpuDNKZsZzB3f4YA3dm8GAfkfH0Qk64kOi8VX_4pVA,KPcs4WPlThb-znZNKiT6zFxJoVgyadwG_0BJeP1Nu1vMRQ,미친년이네,GrandMaster,216,78,69,53.06122449
JZIcPPliGliXQg5r6FDf6XC94zz9YuSX04v9yqkmLUcElE4K9I8r7FkfXdo96oBvXBzof_634lE2-Q,BZFQ4Q8HqvvL8s6z6GNNPhOFnEBWrBvYmW1qxlCn89hIPA,우리탑맨날똥싸,GrandMaster,216,46,29,61.33333333
0OGkfVQKSEXGCEmALVsltd7xsVWsAQFl4l_95qaUDInfHzai6meO9Md8yNf85bVv2ogxbb72J0PQ4Q,i3maX_e1HWMqmLWHLT03Ponvel-SPukY66w8fe7xyF1nZMg, IlIlllIIlIIIlIl,GrandMaster,216,67,58,53.6
jAU0JHR9KWzI25brIOr0LK6mXl2MeWKMM3afAAE4MfBUSVoVYnEgifeV5uRGmVPlwDPjCJD0HPH1Qw,FJ_ZsY2QkSQh-5mbBykjea1biW_5_9CXyydxSOdEZNMTZA,Easiness,GrandMaster,215,62,58,51.66666667
AlgpLn746Pc5hfpnraIHSFk541NJUydWQ1lZX7BV2gcBzVdWHhkKaCzVu2OaClrejb7xjJNuesDwTA,Ke7uEO4GvbbPnY7_67vUZitl-VjybB89xhx1RNzCo-sbMg,알리쑤타,GrandMaster,215,37,32,53.62318841
uM1gdJT1IzAiDTxaD0hC3wdyO414C4GvGVtb6TBp3J_XltrvkP-zBvV1Bz_3lBkPgzEhYQjYpHLRjw,_jBnMIpS4kBOWfIK_gCJFDWKSqYhOK9XBec0WQGgaC_Nrt8vfso5KHADeA,테이겐,GrandMaster,215,92,76,54.76190476
J8F-IBcvAB8wJekMMRCOuitUeaBMRxkTdLNQ-1T9abmibM743HjJsw9smEpXLV_lRe2ujwOHQlaCBA,oWMcAGEz0P71wBkAdaKbbYZHpNVfbKhLs4XXHgy1cw-Jes2ait-jU7UalQ,코보배,GrandMaster,215,100,94,51.54639175
sTp9gs_-x_srUQZlyyow56E9aTmpZq9zHSRJV_Y6L58ywFJFjX46lOr8saU3l_9u9lyc5VWPl-wrYA,KWDs1oo2_EnQCWnWrlSQNKPnfXx-PwW3ogl20twEoHFEONI,쌀협지,GrandMaster,215,85,65,56.66666667
zftdT9P0jQhQorXBcXLhZR0uYCwVccq8Aec5tZa0HPUKyg5ZGUB6Eh8w64g2tcK0-bWk0NVr7MF5gw,2DJdwNAbbWYImhRKkSOpXnv1Eadt-CoYltAx9XUJZEfZ5A,아옳옳옮,GrandMaster,215,57,46,55.33980583
TKEozYp4HQ3OCaYbx4mb0mcDKnHDncHAWeOombVehi7WZu1v2KQoDWRmMbcn9Lz74niwXfXgf7fLjA,JyqBZtYMYJCL5xht2QDQ2U-iPYFLjXKeL4alcXgRBRI6fmr5ba-UcpzCcw,IIlIilillIliiiI,GrandMaster,214,70,61,53.4351145
eQ5lqx_5PFEyHO06a_4-beAOByRUF15FBpw6QBpoIr-QaUgQd0VeGaDZevET_XiZjjebU2bs_3nK2g,bZf-HP7TK2yQXRoGdf8PHYeKR0jTcSos-OxMiThxc_FCCyjLI4CwiyF_0A,cadadia,GrandMaster,213,30,24,55.55555556
FDDrp-PQpeShOQglwmKwLChIzxwbRHdsX2GqOO6XYRS85H7gd56gs9C-4Xmd3OBjVgfuxQrZJJmteA,_oG2XifclE4o8V_g5Y92d_DvOJ0qfeVFQOQOk_8yPieArQ,ChickenWorld,GrandMaster,213,51,38,57.30337079
GktA0HV_XQXJqH44S8DhkJHICZVUctUsbiWHwG2mRWB8Xc8H_ohykIRx5pXGZNoiY43jOLuc70C2dw,ONFViGUvQ7KWth18sEQ42r6JCZRtMbgpbhP4BPmskW6EEg,십상탑치,GrandMaster,213,32,23,58.18181818
gjlaaYfyVWEdfxBCqKqwBVQ6fTyc24rmRgvbMlW3pewz_CejRoQ8tUsymrDS0iG7JyVyJeXzV1oSpw,ehltATY6lYXOmMWNa_eEYg56JLoOnADJc6bCFALwdZx-kVw,Ra1nbow,GrandMaster,213,43,29,59.72222222
vhcnWcG3gfn1UJL9Lh-V7Ng8IVASrFUV4WISihI8HF_kJBqCyHnghDCJ-sfqKlP5yYBMkqBM-ZP-_A,blDkF6uZKxiCyL7xnkzhAMKzoUb9u56v9oosIOrt72MdvA,JJBIN,GrandMaster,213,64,47,57.65765766
AhHHhuZCBxlvwcbkfJL9ts3eGrKstJGUig3uIjJeSdwOcLvvfDmInwovNjvOXxUlpX8mct7QG8szaw,clnILiFOEkPFXHygji6HRGRqG6p1T3VTiVqH-zQ0DjVEog,정열의레드,GrandMaster,212,70,64,52.23880597
jU_G4n88myi6fP4fk-BP2ZNnEMMqod0rsZd62Sr0Aini6EtaaHLM5ToBPR79teKqNwvv1zfKj3f5IA,Db06gbseBqY777S-YRqRVy1RRgFR0-TgCFnEFW5Ry-KEql0,IIIlIlIllll,GrandMaster,212,62,49,55.85585586
7lj7cb0dOOusTH3s0-oaS63jcPYaqrx63LGTf9jxCJfqOBdYpBr5-W5-yYXe8tcJesg4soRUm5pVHg,UWyOiQhTfuKa2fXVvRlbMOdplQLOPOfEIJ__BBywcK8gcw,초 코 B O L,GrandMaster,212,43,45,48.86363636
wIs6if4RpJnJh2sDy5E_JT5jFutFeP30v9k2SZbXakUswTNDm8CVD9atHmDwOluplvt3DB5prc5N8w,gw-3AO9QDZFfTK6bRKxs3AGU4Q6X3S2k2f4G7H5azbl5W7o,놀다갑니다잘,GrandMaster,212,65,45,59.09090909
qrgkcP9Hllf1rRNjmwjDY1tiQHzehlskS8cuAhzM_cMDRzBvs47bucIL4xW5Z_O6v7JQfqssj98YgA,S9KO0MhW30FinxvOs3ZJHxMglMjI3edorkni-hBAM7r1FA27Ekjzdn8CDg,우에하라잭스의 행복한 롤토짹스,GrandMaster,211,38,28,57.57575758
0siuFvObp53Kd-9BjEqH8GrjhzHP4KGO2x7FaZ1Bekrubj12N38WJpxllSRwr9_Fg6ygpkD1TIE_-g,yRAm5jPKt5wxrea807I181yCJyHONMCnzFuBW852FkTKaQ,WinMo,GrandMaster,210,47,37,55.95238095
W3gCoGK6pkMlCQ2BpxGPDrwpscQ_3znVHVnCn79OEeGIx9QuuiF3Qe-ScJbVEAM7o0FxjBUD24Z9-w,giZKcTq1gmzveHibbWHxMRDjmszypVuTSplYBUp97bwK6Q,0r0l유,GrandMaster,210,50,44,53.19148936
WE7sDDTbQGZyM1a3MVlutwoeD_fYHYfhjGOLKHIOFYCivoQjQDtbHiZ8TpS_xAIojhc4x4bIh-M_0w,0EY7mu1SZmN7qylPmsHJM-rwJE5IzOvHzoagVAtC2Cuoqbc,MZ세대공주담당,GrandMaster,210,29,17,63.04347826
Eor8uCqMPKaADEvOi3GqmAKYzQtGcYNFiOjGYJy7K2-INqjo9X1TIQAsisg7dKt9YUg5Uksg7NwMrA,Xie6qc9P83hypCERBeLHRRv9sfHqixyx11-GZpgGrHmIZ7-W,다냥냥,GrandMaster,210,93,93,50
u-dKKyIPDdcxDn_lc1cQp0VdslrbDlDi-QWlx1DApq159kWP4-rcEl0GJHvXMsMtp8K-xZrEE2Q92g,iSobhUmTSTp959x5ElgYbJJ9vAH3dpJ1hJpN5a40an3oLlRYQGSKrSxFnA,연무희,GrandMaster,210,51,41,55.43478261
DYcuHLCy7lK1qU14vyRHokrA_PzfoyJugyucfCni-ROEBhlkXHJO38BFcyt91NI0EMBTCaTSj9_yKw,pAYT9wMGGyAPi6Ane6MHlvjf9f_1QyIm2xruSX7jJ8juuV9m,쿠쿠룰루삥뽕,GrandMaster,210,49,31,61.25
y4l5J8ZX7VS9Sn6RfPJ6D8wrqqxv5JncISlu_LMGc2b5H2TYldhdDHAuEFxQzkiVkKpPvWivH-QgKQ,TWlhmUmUqPoQugtBYRZgaxOLjORhEE05MM-4tiXvLj8DNoI,검의군주 윤석열,GrandMaster,210,37,35,51.38888889
xIMHnUW24jPtSVVbD_b3LeJT-wqtadEQ9GhhJsXQHPJRJpofY22_o6pzBTMYnAS5nS_2GgQxCqOqzQ,xsDGuegZzcUbT3SIW6QyvlLI3bQbflkNyftSeJuT8m6Ms10y,봄비깨비,GrandMaster,209,27,18,60
0kICmvuJtXR00aEuloBPrQKQR4fMhgjpvAOkzCu9_e3BR0L2D4tDeF5L51FDvQIaWBSl1dyy_1i2TA,F3j3rejqtumQ2AR1vLAUy3hEilU57-k-wgY_OabBGJyovT8,열심히일을하자,GrandMaster,209,73,61,54.47761194
Yfucg4CqGeFSmbE3CVVRDgp7Pcfef2TxZR2_mZwYRLGDiVOe0qM8OjeYWXTLSO7K9OQ1X2HqAapyxA,gwdu2kvSpM_m1KKNHfWWsj15DxNX2qy84ei0tltfMb_fIQ,우리집엄마아빠,GrandMaster,209,59,48,55.14018692
Gu8LMvx1prYwc1yVYa8PE-8XYaVGL1GIXZ0TDFr2pTjDvoXOihjVzzqCbz2RopsEFlpctyrtrUschg,ANWVY4VVJ5Jr3fnUP-_rYjRtqDxWUSTWYIpgWbP7ICIEAxA,osbzed,GrandMaster,209,77,65,54.22535211
8tO6QISptHpeyIJ1Iu_qtK1KMskGA53RcXaictTrEGhclqjysH7jH5eJ9JTQvzg8oS5J2wTyVr3Y3g,u95tUFMSp43-XkF_zgYEhZry2pwgPAIQos9_gi_H88IJ5CU,미리메,GrandMaster,209,24,13,64.86486486
3fnFtFtkyZtrWP9shUUCvmQ9tCvz3x2m0_vUIWixlS_gn3EkCShVzdM83V3IADNttjzwuXLy7ler5A,lkNoZvEOpwn1Dvj5_UMwJDr6lt8eziEzG_6u3XSN89dobXA,삼성롤자,GrandMaster,208,47,32,59.49367089
LtZqwcp0tOY57KBrU4QCPwZS687WpkXoB8er8XTPswCONpfSzsA2uAVAF3-bCfRCHjWW4WRQGjnWkg,lJ5E70wkPd6Ehrugw8jKW00PtFtdM4Tt2fOyPG839VbCAc0,essen Y,GrandMaster,208,41,36,53.24675325
bVGm1GE9GserkzgvP0u4xyCnkcvmCi1JxPxZUVO7mVdo5MWFbdpH13G6qdWI4yrLxgJLbCxsMs0ahw,JA_R4Xa-TLxilh1uBRoDYau-47U-564Unf5Ou_dCzOmeEvU,Diemon,GrandMaster,207,30,22,57.69230769
9-Mnwyj1ubaOc_n-8NAVvYu5IU2a4wDSLkPJFhyHvjz6I_bDydZl-tfxStmYK656zxryOEqYxD7FLA,inLxCSybgiCDM4vP4PWSIkIoLh6tLOppxGhcvwAxI6n4bQ,DGPSYCO,GrandMaster,207,73,51,58.87096774
GAPiQjUQkbV-Kxn-hpZoPAlha6DlkMTxBDR-Dfr5I5YGPV01Jp-Ilhcn-OyOKJkBCuwpp_6L3SHFhA,FEXPaR0VG2E0tfMMG9Kfa3ixkz6vI8tkdZ9vUC3OyxPhMw,통영미남니모,GrandMaster,207,52,50,50.98039216
BV5GjAWN-jEtr5uyDzFgsLSHmUYjPLkEdQW5b-VUF7IfAZRVZKcmSAte37kS3qBMAlU7v6-BG2PCWQ,6t7y22C0eecXDn6WHLPeBD59hR8FzFtJzkdcyGh9Un-gJY4,LaLa,GrandMaster,207,39,24,61.9047619
2dFTNTx-eb7a9o_wbfFWzyNwZVlg3rTHt231MXBepdFmYVZb-C2q_4kuqRqbiBBbXkWrdGogNmJUqQ,WBJVroedfCNuI5kReGRjMKQa1HtU8xO0p9mdfrbnweKv9g,지니오빠,GrandMaster,207,78,61,56.11510791
w9YSitXwkBiGNcXDvol9QwEuhi_upxd4sekGw1lnYS9ib9uPw_0MqSgB4MkeDzs8N9VvFqRv51TEuw,NDACOEC-kIE6JrAueZR5u-izShawJut6lwXBWPt6-LpPYRs,AFTV 구름이o,GrandMaster,207,49,52,48.51485149
CFpvcHXfWMPmt7k5wdKy_gEEgmSdkpsZcAWuL8eD7vAcH2-NZu1wNFOvFa9F8UTLmO2_b-z1CGD1hg,sjd3Z1o3XWzc18TJEb-A8LxitwRc6Z2NoCUDIckHf_xGib8,푸 린,GrandMaster,207,39,29,57.35294118
lh9ex947sbD7HwYB5e_1sjxLrn3T8roPvKiGm5jodKwXMAPxahY4XTfplbONoEHn0DK8-WmHZCXBJw,AGp9UvDJqUYx-5dcllq-3mklTIRcu4ffaajyGy9yCJvVHI19VtBr2tu5Uw,Innovator,GrandMaster,207,42,39,51.85185185
ftcJDCJUbZL5qYyFjt1jZLCtZD89HTmh_K-I9xdUbPoePvncogxUUzGWjdlRgvDoapZY3-YyrW8t1Q,3yvXpHMum74tUdTVw6oEEoBIvra2IVOSoJ6fRGzkiarRSfc,머하지영,GrandMaster,206,35,27,56.4516129
AcO4Xv4XVzKYVWdABEgiGquanMgYvFW3vwLjT-qdh3XlAP_kTijna9yJaBfnWJgpqzELgeLoBx--QA,LPi5Ko8SqeXSe9nofOWcXDEZstmbpOdbj1_n1MLKBxuNqg,덕소나몽이,GrandMaster,206,42,39,51.85185185
iYvQCtCcbGyQyE0RVN8c--t26a6T0o4hw5zwU2LvbLlbajoayUqmnS2bcKqdTJHFl4vDPTUR0SVztA,pj0TZqFkIfwUHl-2PsehUuEo5bPjebdlxo3fesEiN-PDjoU,Mutalis,GrandMaster,206,40,28,58.82352941
Uwy4PFneFvJFMGeGXr6ufUQo1ncxN3uezReI_KVvPP4R4OHfRDPOnBhc8n5b3A8DvlIqXjaZpbLxtw,HkFImO5-LXdSWQyI93MtIrQWTb2wzldswQ19pF-uouyRYA,별수호자르브론,GrandMaster,206,41,31,56.94444444
iscGNlu6d1yhv2h8bgf_wqC77xJL9E7s8PDX32lcpdCvAJuEcJw80xis4M5InEvRIEASYviTv0SdlQ,y3QcUacI5NGVXU7r_rckbY4c9kDgbVHOTwjNGXwEFgRavA,iamnotforyou,GrandMaster,206,78,75,50.98039216
UjoQ7k-JgbRnlQ8O0aZWqVMJGlP2AJPAIZ6NzR0e53Xdoa4zbI3EsDothsWuVtqXCS1fXSXmwvMgFw,7Qv4W-iDv77n-aFw_sj3T8XFQrSm_zNklSerh3qrZ76UecU,Powersenseboy,GrandMaster,206,38,31,55.07246377
WnfEwydQOX7Mquo2MSCVjw2n4tKKRJMrHFnIrBn-8Gntx0-GttOU6GwmiEub4NY6xQioECib8fz0PQ,9R6yzQ1RRyqtmNic_PbU6MrWbzfswWapO-ugY2OAL00WLw,한스 란다 역,GrandMaster,205,61,52,53.98230088
yh9mw51Pkl0eJzL3cmOdXxpuSqrFOjLzxdm4ArKZTa-mYNkd3fnZYq6JuhckrhqJpV6kV2OfDqRRWQ,YPOhpR40TnGMGhSNQCTtxNNmtVtB-lZEDU4UKqhVxvp55eU,정태선,GrandMaster,205,68,65,51.12781955
MqCTvn4LHEWbuUKNBxlQIk5I1ELaCWjx1xcYNEgqRxGRjTQxjI06VE85gqBBanLmBWpOxSj6eMlTeA,VnBJBE5P66-t5Ca6EmQvXCYCL6nBhp1Xk_Zk0fN_cjIXciA,용나오기전에모여,GrandMaster,205,87,69,55.76923077
JTRFctRhoYaUUEHeA7lHCMPcY1oT8ywrtxtHAXggMfYb6cVRd3YKTGuqcPOd_XEE42J33Ga4uJxaRw,RqRkG4itlyj_Ja1lggO_sMGGC8jBxHRjJUQ9tcwvk92tQJ4,여자친구가엄써요,GrandMaster,205,25,14,64.1025641
M_DFcE2d7yrZMdvXDS6CvN6KV1MsQHdS4ESKz8Hko46s5gZzo0hRo4e2IAZJlzM_EyWi4IW1FDrO1Q,TQ3C_8CJybwp8cXcXOiL2qOvbyA1BmHvKBK06JxrHpdK3dc,얍 스,GrandMaster,205,36,24,60
lZuNnC9ExQEFJyv9zhHrQIEMNTvaz8m_sdKWry4EG3TIWBmd0N6pvZLpn1JGuUxhf5clOEpnE3abrg,1P-PfepDwgaYM-Rl8Jd3rVNd9qKldIElz0pOg3viFeaEXz8,백석동야수의심장,GrandMaster,204,50,31,61.72839506
Y_-P8f3dI3olRSABle4yGlKjCZWhnZAuGguZ5XBhWfwYJSTbfpxR79Brxf5uVGKAHF_hoU_unpGlcg,QilKUBzfJl13fFqMvLKzhggteOktEC-UNRQROk0mzAAbtMmY2as-VVC_vA,Damian,GrandMaster,204,63,50,55.75221239
2XuW1PU8_zdbq1nZL5N0R3Mi78VRAWGXpVNDFa4FL2gzedMPCn5la13eNFtXOH7fDSy2PMUsjAiCXQ,htGFhdhXDZUjua3Fkrs5YZ4_8_RT44U5dChaaNgqyeTl2CE,팝스타,GrandMaster,204,64,54,54.23728814
shnTBzZLmU-b6DU1TVIfQu-ObFhL1asAEgONylWgAdta9YoA4Q1LWIRTWn0JROqktevHiviAIee1Cw,-4EX3soVMAFmCrcW7rEJ4PGJJhksAxJ5ZirO3NcPUOfgcA,kind,GrandMaster,204,77,56,57.89473684
TmqN7q0kjSqZccFQRAgaAMY-pOLCI8cqFWDjLAS4_FlmzXdTnIprwSLotcXeja0kF4eyfJtdW6WkGg,fH5MW_PCwLq2_Ek20ip5VZYJEpZi8eDAJ2tC5rJuBlC5uKUu,일병익,GrandMaster,204,99,91,52.10526316
Pjq_-lh7mc0gqKh7IxPIlBR3V3EWYOl6lRbny5iHNhDfx9oRsEmBHHSSUDLHwHBHdcd7Vpm4k4bo9g,s-wOh11666vI3awuxidxMeCJfa72dg2QBwr1c_k3I9o8lac,유명한바늘장인,GrandMaster,204,65,50,56.52173913
1NR8aAOWOK9uT9FRxhIImXrEae62tEw21dE1UpVTvWbMfIGXPfo1y4ThtzPen44m5JaRhJAlt0Ckew,ZYwrdrthveaM1aXODnz1sv07FDdL4lB0P2wPeOHU34s52A,엄마쟤흙먹었어,GrandMaster,203,35,24,59.3220339
cbTU8XTBH3NQdPhjNAAt1Z19p4iit4XyGD_bsRZQmUBXQ13VBmMKHR3WthCUPNmeL9Ml9BcgfbOQhg,GAjTbsYb4xG5VSwpdZYHZH9mHEDN4xDTAVB5gKE2_19EEpYIzOHNTCmgMA,Elegance Sky ,GrandMaster,203,118,114,50.86206897
9O4w0wORQTZKa5mGy2wNEFDsT39HqcgQn0GOMhRDXCnKMMQZeXlgNyvDBBj81YVgq_IoIgVHS95cxg,GrWuvX18mQkHtsPLde4TYF4xQzMX8JzwqbMXMmZwXvph87Q,애뇽이,GrandMaster,203,48,35,57.8313253
8M3EKJa0CEVWqiJhD7JXPTc2oeZIkUlDgrb4aGptRAA7tvoYMW7Ujx-30jDaNcUUQ5hindCl2KAxZA,3bwZ14fU20EvK6Jiwn11g-NFQJyb6qvLd7JIe1mjl3vws--SAgTGNkZWpQ,도파한테트페배움,GrandMaster,203,64,53,54.7008547
4eYaIeVyzU-KpKqe-YCxW3Si5PeRFwT7wSB836NKqlaVzaQgy4MvRNl9F7dwjfn7C_fXhGiTkUZq9Q,ttan2LQbWKCcPEDL2-wZQ3LkU3gNEVH69Ebo_XSLyzgbGpc,lllllllllillilii,GrandMaster,203,35,27,56.4516129
rDo3OK0Y9bkWgo3VCBommrYkLr5zyqZngyCqlrpXp7yr_2aj9_n01K_grivoigDNdOchA5GUJFJqvg,6NF6L96Kkc0M_aaoFPf9JrCdjVle-jZyJIy_wB5dn8vk7Q,타협전문가,GrandMaster,202,56,45,55.44554455
m8onFj3zaZ17A6iBBrziKPGpYk_KM2YYVOTCdmSoPyqfRbNsWzTVzPuUaSlCRUgjxUK20UZ1M2s-Ug,9H9S-iTnxv8s3zG8EWhyPmxHEKV3x-1qvqQEMeQeUcMSnDw,음오와엥,GrandMaster,202,33,23,58.92857143
RdPZn7Dj8atqDdFnLQAiuOq01ccmYqsjopyevkBl9O9tJ_S-J4uMrgtbbMPTsmhqFD2jtu0iRqPkUQ,5d1dAlau8D3H5_KDTWqDRYcaffBWV4Jo4UbLYXrdvKqXqao-9z2OzTlqTQ,부모님의 마음,GrandMaster,202,86,64,57.33333333
fWibcjqZZui4JT5hml0B6tD6WibkV1IIqVoUj6ll6V6IYwc5KragOMz77EdkzcArqaISSm_3v1NRxw,hlh5i5yPSjlOMQzzHphFdetkH9vAhFVSjhDsl2qIFpHPnvA,lIIlllIIlIIIIL,GrandMaster,202,73,74,49.65986395
jiMRvuYkE6LUt0RVkjzgEato3x42rJVuzgiUH8x5Z_Q-7idJHsU3yN5k_ceY9r2K3HKn49zYeCNUzw,LdkDyJUUYTXUsRPEVI6qjetWHjEMJV7r5QS86-QpTMAnLwEnwDF_fkQOxA,핑크핑쿠핑끄핑뀨,GrandMaster,202,41,32,56.16438356
uVTGNK0UuVvy3PrMBXJJv6fh9OEEb_wkimz_EHbSNUC80LjR5IY7g9RVL6h5Sj6Gd6Rme9oURwm0pg,ExqfTfdTiwfDIZOIoKHIwRSIh1XHDoSPtLRqh1dgmrtS8Vs,블레이드황,GrandMaster,202,61,49,55.45454545
Ia1oUZ_UIjiFxdVBC4Yl2RcmnIbgZXO00HX1efrSPSSfYVN4w8U9YMoet6Ua1nBeoIAZvWDhDwLByA,Yn3OoH_dA-YIV8clMMtP2ooxopV7m0ceirl6VQscStjYU7lQ-9f-YUWdiA,ryu5601,GrandMaster,202,34,27,55.73770492
2yJ5e2Px8xu3EAta3JwHC9noLUC_RMa4_cAqZTA9GriKO9MlsbgfDF4I6yWVKwKhlBtknSF6r2ZXAA,jctMhOvcu9q4DcYzjzApkqMW6xD5pei_L6tcLAv5v1r5K0g,오늘의 TFT운세,GrandMaster,202,30,19,61.2244898
f9z-rwcopO1FjLzTIWWGBq5f_hNjAQh4NfgVqSyUtcm3iZs88UoDHiYxa8dFCz4uq84t1GrgJzUVWA,twDrnwCIee2JT_YYmWjVP4POT1-kC8awjSc-aKjwIyglHm4,51사단 상근,GrandMaster,202,43,31,58.10810811
wn6iTfsL32avN9NQP8s5oGHQoJC8iCFLmQ_IWlXujJLhK5RfRflvTnCNBGYJaudAP3Iip7g9W4wDfA,0dpEQ6kUBg4rbiBNPIh-2D3kb-gvRIwy7gGnKrz6MgiOGpM,이당흥,GrandMaster,202,80,64,55.55555556
KIpdE7byozoAizTquB0q3Yoif2Yx_pC1m58-pSn9PvdewzDkAiq1SXjfw6VkrKhmcpd0hrMLPkqigw,etQKnzK8MwWF9olw2H4NBt0TXKy5iQaHmWV0ahs66f1f_Hc,일만하는인간,GrandMaster,201,36,23,61.01694915
ttbz0S36rSsrse9uGQgHIbxnEfyJB0kan8aUCgOkp-0oc4_2gkGmB5s7bsDWMA_hSeqRLnEPqNzz1A,iHVFAc_SENZmt84rVB1o6pTqQW50qT2trE1mbkMb3bUjKDli3ckbl2-GhQ,양봉펀치음봉킥,GrandMaster,201,58,45,56.31067961
YfmUMBY3CjcjcJRm0oxg1JF3aKPUaCq84pKS_-5tFSpN7EmzcA5NK_5C-1NKSJcTevIm1bII0E-pEw,AT1YQmySjvmuoysK1p5LkXUook7npXZWk4U9np3RzgEDhQ,PMO,GrandMaster,201,45,33,57.69230769
RgK5uHx415IM4lNWgtTry5kmta37uztgap6o6hJZ2iltFeOXfKUyrfjef4llvHEhoclhBrjmHFm6_g,RFKrErbUZOstu4pbgw_tFQbChC7xyxSsX8MNUnNtp9gjHhaHahKRjf7ZLw,일구구팔공사이일구구팔공사이공이,GrandMaster,201,91,74,55.15151515
RXVk1jqVIdIkH4yWFrNn_0yGik3AX3Gl5VxP4aYMELy7Du0ibuAbexAkTFkRg54pRU1yyRGvZY5fTg,ghP7sRb12YeY5ixR34PDdLf2UY3nVXkdfh2vnO6h8FkmwCM,JooK,GrandMaster,201,37,33,52.85714286
qHq4zCx822JrY8QEmkAG81jPj6QejedkPUnFYXy0GskDs_i4zGv9I8GAgap8yAx0WtL0mYQXHj5R9A,_LHvFLzE9k_fLtKBTlHD6ocsEWCnbfnYk9H7mjPZ7XYM4Q,구서깅,GrandMaster,201,28,14,66.66666667
k9OzWhGEjQHTeVhsq9gk5SbSm6DGsjw9WKuT_BDUiUW9IPSDvLWF7s-JD1QwPTE3YHx_MDae9Qe2lg,z22HyMPt8CtKI2NhMdd0JenHtHPD9Z51Blh5hi-nG9UhlPYT1cu4hOV4Ug,nikaaaaaaaaaaaaa,GrandMaster,201,53,52,50.47619048
NYNk2T-jGUF_gjp64SUe6fGUO-haHjJlZzBPY8vS8BbohGPoS4xcEJLfOCaPfiXRB1BzJWQKeQxwTg,RauW2cfUh47ZhdhGuIlp0Z-y6UVjPT__07fAepO8Xd_7yA,윤민우왕코,GrandMaster,200,94,78,54.65116279
nNmOoeStRBmLS71yPG_vhw7LceEc5dRl_gXCTELEiZYZy_4AoUyUz-l-xWYjJsplJlg-2dJi4_kSaw,w7neLDF9s61fmlTx1Y9N1ZDGsomGBQLdK3MLXBlAceUn3bP2bskJoRlJOw,개맹운이 나가신다 길 비켜라,GrandMaster,200,73,64,53.28467153
exoY0vSh2kokBt6wXHXb4wWmLdi2xt1gI3WYpdQ1pBYsaGeL182oOv6brVJsetW_O2cBwgvzIqxGIA,JXYnWuTZ3qx6UbeCKB_8NIn-o0Lh-jDZe3MwU5s_76TT9w,한배입니다,GrandMaster,200,30,30,50
AUAxwtIs0ASIhl5lCQugFNWJyDAcgyAsSo0H0MYSH8kAe8Xrf5GnsOV3fJb2e0jd_Zi2HYFYrazFkQ,lXItd_kwiAn6Ql97xAcIE5D_jDgcRcVnifriRZRib2w9H_SSqf0IOJY1YA,슬로우페이즈,GrandMaster,200,52,37,58.42696629
b52D6bDGSZwP8nw-ItA8Z7GhJl5V3Re80E4PUPNb9YfuxGmQ_QBW2RqWxKPok5cHWPTmWhEmD-pxwg,26AuGs9Xi_rj7byb8IbmA_09CSUhkuKE-1GGVjpm-y6AUg,머한민국,GrandMaster,197,61,56,52.13675214
-R5wrs4BACmFYSYkEuwXxhpK2Aine1uxykPZG7r3mDiHoqvhvg_NnqsceTrGUzXvIyc8QiRp3QJ6-Q,GHvrPOOpcxPdzF0l8cjcJa8C9v9q2_fq2Fqi4swMaoSHZKI,분당의보배정재석,GrandMaster,196,76,59,56.2962963
zH-Jry_WQs9M-g-kJyjM7HSEAUMLVlmJza0kiihIMT-JNyj_6K9VHgobtou-_QXKDCxOjuohKwusTg,tnxUBlxqhXzbomA2aSCdgjP2RT3zZH2I6OtgpjAOKn9Keor6wbfjylR7LA,케 어,GrandMaster,194,41,28,59.42028986
K6ldRFeg57K8FB0L807RcQUTyj7BuToTmRHZ1lwMrH7SYCyBwtvdhuLwCKhH3PyQ_7-8riS3FVfxxQ,SQ7xZvQ3RTUjHn2a0RPeybi08c5ne09WkewhECTbShAnFNIvQkkDJnpi1g,카라칼은웃고있다,GrandMaster,192,51,37,57.95454545
dZ3E6DroadodUZhqndm9fggH0eG0itq3XcjPpnvTZWXwSDv5BRO09a5xjixsqEe1_4gkB01smQWTcw,ZUWjbR5hxYf8aCbw_u5UpKF0aQSa1XfTgKeaWG_L8Wjf_K8,응애왕국왕자,GrandMaster,189,37,24,60.6557377
2DWk_PUo9jScpboNGZCT76Wwlk3y1dIiLco4ZQnRLPlCBfpMPbQjiCyULpH3Qqn7jXAvZzMxGRsjyQ,kixNTqZ1hOS0514KDkrS5c55Znke1YPndB5fmACtPD-P5c0,역 소,GrandMaster,188,54,45,54.54545455
7m59Tx_gJJnGuARnAZWhg0WKGN-e4eq99vqx1u-IF3rCH8lm3P0xa2fETYQI_nH2gyaA1eKgOKD-2Q,Fsj6xNkIV4beLlneytiWmvCVl4r9AgiLSd5UB_PN5IGBGA,실드서폿하면텔듬,GrandMaster,187,47,41,53.40909091
